date,stock_ticker,company_name,exchange,country,currency,region,sector,beta,market_cap_bn,quarterly_return_pct,world_gdp_growth,us_fed_rate,us_cpi,vix,usd_index,oil_price_usd,gold_price_usd,geopolitical_risk,global_trade_vol,em_currency_idx
2019-10-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,5.979,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,2.077,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,-5.792,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,-0.099,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,4.158,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,6.133,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,-1.227,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,4.077,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,0.386,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,3.819,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,2.885,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,1.76,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,2.741,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,0.628,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,1.118,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,1.729,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,TOYO_TSE,Toyota,TSE,Japan,JPY,Asia,Telecom,0.5,347.8,-4.562,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,2.966,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,6.906,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,3.409,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,7.641,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,-1.453,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,-12.627,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,-11.557,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,-5.737,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,10.122,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,3.868,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,10.856,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,7.852,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,2.105,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,-2.313,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,2.407,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,2.78,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,3.112,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,-4.907,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,-3.471,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,SOFT_TSE,SoftBank,TSE,Japan,JPY,Asia,Consumer,1.57,225.2,-0.471,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,5.917,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,8.543,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,0.5,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,-0.032,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,4.553,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,-4.093,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,-4.323,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,5.785,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,8.272,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,2.295,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,3.087,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,0.763,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,9.45,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,-0.67,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,-3.604,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,-0.51,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,-1.07,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,3.802,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,4.788,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,SONY_TSE,Sony,TSE,Japan,JPY,Asia,Telecom,0.73,458.9,0.304,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,1.083,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,3.948,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,6.307,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,8.19,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,2.332,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,-14.561,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,-2.936,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,-2.86,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,-0.283,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,4.495,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,0.48,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,8.052,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,11.998,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,10.78,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,-0.387,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,0.216,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,4.179,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,5.811,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,0.038,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,MITS_TSE,Mitsubishi,TSE,Japan,JPY,Asia,Technology,1.17,332.3,1.327,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,12.578,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,11.985,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,0.304,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,6.488,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,-0.157,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,-13.168,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,0.103,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,-10.939,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,12.059,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,15.445,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,2.278,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,14.342,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,-1.638,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,5.089,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,5.878,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,1.396,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,4.004,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,-1.02,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,7.377,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,NTT_TSE,NTT,TSE,Japan,JPY,Asia,Finance,1.79,236.1,1.164,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,9.058,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,1.748,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,1.724,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,-0.953,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,-1.641,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,-10.043,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,-8.065,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,5.009,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,3.986,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,15.767,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,15.687,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,-0.831,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,6.017,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,8.666,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,5.648,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,-0.029,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,0.543,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,6.604,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,5.907,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,HOND_TSE,Honda,TSE,Japan,JPY,Asia,Consumer,1.57,365.8,0.63,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,11.555,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,7.959,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,-0.186,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,2.06,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,6.052,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,-15.988,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,-9.906,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,-1.983,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,11.097,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,6.288,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,7.65,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,6.353,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,-3.821,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,7.491,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,0.491,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,9.012,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,-1.651,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,-3.349,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,7.744,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,CANO_TSE,Canon,TSE,Japan,JPY,Asia,Energy,1.78,252.7,-3.283,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,8.026,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,1.493,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,-1.026,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,2.77,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,2.415,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,-1.743,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,-3.054,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,2.952,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,16.796,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,12.341,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,5.806,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,-1.278,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,5.485,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,4.14,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,1.069,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,2.505,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,0.362,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,2.366,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,-1.34,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,PANA_TSE,Panasonic,TSE,Japan,JPY,Asia,Industrials,0.99,317.1,4.853,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,FUJI_TSE,Fujitsu,TSE,Japan,JPY,Asia,Materials,0.82,287.3,4.626,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,FUJI_TSE,Fujitsu,TSE,Japan,JPY,Asia,Materials,0.82,287.3,1.635,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,FUJI_TSE,Fujitsu,TSE,Japan,JPY,Asia,Materials,0.82,287.3,10.96,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,FUJI_TSE,Fujitsu,TSE,Japan,JPY,Asia,Materials,0.82,287.3,7.56,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,FUJI_TSE,Fujitsu,TSE,Japan,JPY,Asia,Materials,0.82,287.3,-0.588,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,FUJI_TSE,Fujitsu,TSE,Japan,JPY,Asia,Materials,0.82,287.3,-8.714,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,FUJI_TSE,Fujitsu,TSE,Japan,JPY,Asia,Materials,0.82,287.3,0.193,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,FUJI_TSE,Fujitsu,TSE,Japan,JPY,Asia,Materials,0.82,287.3,-0.695,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,FUJI_TSE,Fujitsu,TSE,Japan,JPY,Asia,Materials,0.82,287.3,3.554,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,FUJI_TSE,Fujitsu,TSE,Japan,JPY,Asia,Materials,0.82,287.3,6.275,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
